"ID1","AB_Flow_PCE","BA_Flow_PCE","Tot_Flow_PCE","AB_Time","BA_Time","Max_Time","AB_VOC","BA_VOC","Max_VOC","AB_VKmT","BA_VKmT","Tot_VKmT","AB_VHT","BA_VHT","Tot_VHT","AB_Speed","BA_Speed","AB_VDF","BA_VDF","Max_VDF","AB_Flow_OD_Number","BA_Flow_OD_Number","AB_Flow","BA_Flow","Tot_Flow"
9586,606.0839,1225.5801,1831.6640,0.363838,0.387696,0.387696,0.151521,0.306395,0.306395,227.0966,459.2187,686.3154,3.67528,7.91921,11.5945,61.7903,57.9879,0.363838,0.387696,0.387696,606.0839,1225.5801,606.0839,1225.5801,1831.6640
9588,0.0000,0.0000,0.0000,0.101571,0.101571,0.101571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.101571,0.101571,0.101571,0.0000,0.0000,0.0000,0.0000,0.0000
9590,0.0000,0.0000,0.0000,0.107415,0.107415,0.107415,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.107415,0.107415,0.107415,0.0000,0.0000,0.0000,0.0000,0.0000
9592,0.0000,0.0000,0.0000,0.027368,0.027368,0.027368,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.027368,0.027368,0.027368,0.0000,0.0000,0.0000,0.0000,0.0000
9593,0.0000,428.2766,428.2766,0.104911,0.117573,0.117573,0.0000,0.305912,0.305912,0.0000,33.6981,33.6981,0.0000,0.839228,0.839228,45.0000,40.1537,0.104911,0.117573,0.117573,0.0000,428.2766,0.0000,428.2766,428.2766
9595,0.0000,0.0000,0.0000,0.100328,0.100328,0.100328,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.100328,0.100328,0.100328,0.0000,0.0000,0.0000,0.0000,0.0000
9597,0.0000,0.0000,0.0000,0.102412,0.102412,0.102412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.102412,0.102412,0.102412,0.0000,0.0000,0.0000,0.0000,0.0000
9599,0.0000,0.0000,0.0000,0.105121,0.105121,0.105121,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.105121,0.105121,0.105121,0.0000,0.0000,0.0000,0.0000,0.0000
9601,0.0000,0.0000,0.0000,0.102317,0.102317,0.102317,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.102317,0.102317,0.102317,0.0000,0.0000,0.0000,0.0000,0.0000
9603,130.8000,866.8349,997.6349,0.251987,0.313743,0.313743,0.0934286,0.619168,0.619168,24.0214,159.1942,183.2156,0.549331,4.53272,5.08205,43.7285,35.1211,0.251987,0.313743,0.313743,130.8000,866.8349,130.8000,866.8349,997.6349
9605,866.8349,130.8000,997.6349,0.355772,0.285743,0.355772,0.619168,0.0934286,0.619168,180.5201,27.2394,207.7595,5.13993,0.62292,5.76285,35.1211,43.7285,0.355772,0.285743,0.355772,866.8349,130.8000,866.8349,130.8000,997.6349
9607,130.8000,866.8349,997.6349,0.249034,0.310067,0.310067,0.0934286,0.619168,0.619168,23.7399,157.3288,181.0687,0.542894,4.47961,5.0225,43.7285,35.1211,0.249034,0.310067,0.310067,130.8000,866.8349,130.8000,866.8349,997.6349
9609,0.0000,,0.0000,0.0583627,,0.0583627,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.0583627,,0.0583627,0.0000,,0.0000,,0.0000
9610,592.7646,,592.7646,0.0861,,0.0861,0.423403,,0.423403,32.4865,,32.4865,0.850617,,0.850617,38.1916,,0.0861,,0.0861,592.7646,,592.7646,,592.7646
9611,0.0000,,0.0000,0.047816,,0.047816,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.047816,,0.047816,0.0000,,0.0000,,0.0000
9612,0.0000,67.9568,67.9568,0.109483,0.110934,0.110934,0.0000,0.0485406,0.0485406,0.0000,5.58007,5.58007,0.0000,0.125645,0.125645,45.0000,44.4114,0.109483,0.110934,0.110934,0.0000,67.9568,0.0000,67.9568,67.9568
9614,0.0000,67.9568,67.9568,0.114219,0.115732,0.115732,0.0000,0.0485406,0.0485406,0.0000,5.82145,5.82145,0.0000,0.13108,0.13108,45.0000,44.4114,0.114219,0.115732,0.115732,0.0000,67.9568,0.0000,67.9568,67.9568
9616,67.9568,0.0000,67.9568,0.105277,0.1039,0.105277,0.0485406,0.0000,0.0485406,5.29553,0.0000,5.29553,0.119238,0.0000,0.119238,44.4114,45.0000,0.105277,0.1039,0.105277,67.9568,0.0000,67.9568,0.0000,67.9568
9618,15.0000,0.0000,15.0000,0.105442,0.105215,0.105442,0.0107143,0.0000,0.0107143,1.18366,0.0000,1.18366,0.0263605,0.0000,0.0263605,44.9029,45.0000,0.105442,0.105215,0.105442,15.0000,0.0000,15.0000,0.0000,15.0000
9620,0.0000,15.0000,15.0000,0.106253,0.106483,0.106483,0.0000,0.0107143,0.0107143,0.0000,1.19535,1.19535,0.0000,0.0266208,0.0266208,45.0000,44.9029,0.106253,0.106483,0.106483,0.0000,15.0000,0.0000,15.0000,15.0000
9622,0.0000,15.0000,15.0000,0.105363,0.10559,0.10559,0.0000,0.0107143,0.0107143,0.0000,1.18533,1.18533,0.0000,0.0263976,0.0263976,45.0000,44.9029,0.105363,0.10559,0.10559,0.0000,15.0000,0.0000,15.0000,15.0000
9624,4.2,63.5942,67.7942,0.104863,0.106096,0.106096,0.003,0.0454244,0.0454244,0.330162,4.99914,5.3293,0.00734038,0.112452,0.119792,44.9789,44.4559,0.104863,0.106096,0.106096,4.2,63.5942,4.2,63.5942,67.7942
9626,63.5942,4.2,67.7942,0.10789,0.106635,0.10789,0.0454244,0.003,0.0454244,5.08366,0.335744,5.4194,0.114353,0.00746448,0.121817,44.4559,44.9789,0.10789,0.106635,0.10789,63.5942,4.2,63.5942,4.2,67.7942
9628,14.4000,573.9837,588.3837,0.113245,0.132395,0.132395,0.0102857,0.409988,0.409988,1.22053,48.6503,49.8708,0.0271787,1.26654,1.29372,44.9075,38.4119,0.113245,0.132395,0.132395,14.4000,573.9837,14.4000,573.9837,588.3837
9630,573.9837,14.4000,588.3837,0.369795,0.316306,0.369795,0.409988,0.0102857,0.409988,135.8860,3.40908,139.2951,3.5376,0.0759134,3.61352,38.4119,44.9075,0.369795,0.316306,0.369795,573.9837,14.4000,573.9837,14.4000,588.3837
9632,0.0000,,0.0000,0.0532107,,0.0532107,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.0532107,,0.0532107,0.0000,,0.0000,,0.0000
9633,0.0000,0.0000,0.0000,0.0908963,0.0908963,0.0908963,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.0000,65.0000,0.0908963,0.0908963,0.0908963,0.0000,0.0000,0.0000,0.0000,0.0000
9635,218.5432,6,224.5432,0.162108,0.159702,0.162108,0.0546358,0.0015,0.0546358,37.8025,1.03785,38.8404,0.59046,0.0159702,0.60643,64.0221,64.9867,0.162108,0.159702,0.162108,218.5432,6,218.5432,6,224.5432
9637,0.0000,0.0000,0.0000,0.019392,0.019392,0.019392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.0000,65.0000,0.019392,0.019392,0.019392,0.0000,0.0000,0.0000,0.0000,0.0000
9639,36.0000,25.2000,61.2000,0.263458,0.262894,0.263458,0.0257143,0.018,0.0257143,7.06964,4.94875,12.0184,0.158075,0.110415,0.26849,44.7235,44.8194,0.263458,0.262894,0.263458,36.0000,25.2000,36.0000,25.2000,61.2000
9641,49.2000,116.0400,165.2400,0.168676,0.171382,0.171382,0.0351429,0.0828857,0.0828857,6.16865,14.5490,20.7176,0.138314,0.331453,0.469767,44.5989,43.8945,0.168676,0.171382,0.171382,49.2000,116.0400,49.2000,116.0400,165.2400
9643,364.8000,1527.2680,1892.0680,0.400745,0.566745,0.566745,0.260571,1.09091,1.09091,99.7163,417.4711,517.1873,2.43653,14.4262,16.8627,40.9255,28.9384,0.400745,0.566745,0.566745,364.8000,1527.2680,364.8000,1527.2680,1892.0680
9645,0.0000,,0.0000,0.311443,,0.311443,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.311443,,0.311443,0.0000,,0.0000,,0.0000
9646,0.0000,0.0000,0.0000,0.14114,0.14114,0.14114,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.14114,0.14114,0.14114,0.0000,0.0000,0.0000,0.0000,0.0000
9648,0.0000,0.0000,0.0000,0.106392,0.106392,0.106392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.106392,0.106392,0.106392,0.0000,0.0000,0.0000,0.0000,0.0000
9650,459.5165,,459.5165,0.0761726,,0.0761726,0.114879,,0.114879,36.5573,,36.5573,0.583376,,0.583376,62.6650,,0.0761726,,0.0761726,459.5165,,459.5165,,459.5165
9651,186.6000,290.4000,477.0000,0.110816,0.114124,0.114124,0.133286,0.207429,0.207429,14.8474,23.1065,37.9539,0.344636,0.55236,0.896996,43.0813,41.8324,0.110816,0.114124,0.114124,186.6000,290.4000,186.6000,290.4000,477.0000
9653,0.0000,0.0000,0.0000,0.210501,0.210501,0.210501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.210501,0.210501,0.210501,0.0000,0.0000,0.0000,0.0000,0.0000
9655,0.0000,0.0000,0.0000,0.106127,0.106127,0.106127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.106127,0.106127,0.106127,0.0000,0.0000,0.0000,0.0000,0.0000
9657,0.0000,75.6000,75.6000,0.0689773,0.0700162,0.0700162,0.0000,0.054,0.054,0.0000,3.91101,3.91101,0.0000,0.0882204,0.0882204,45.0000,44.3323,0.0689773,0.0700162,0.0700162,0.0000,75.6000,0.0000,75.6000,75.6000
9659,0.0000,0.0000,0.0000,0.106297,0.106297,0.106297,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.106297,0.106297,0.106297,0.0000,0.0000,0.0000,0.0000,0.0000
9661,20.4000,0.0000,20.4000,0.106305,0.105973,0.106305,0.0145714,0.0000,0.0145714,1.62139,0.0000,1.62139,0.0361436,0.0000,0.0361436,44.8597,45.0000,0.106305,0.105973,0.106305,20.4000,0.0000,20.4000,0.0000,20.4000
9663,0.0000,20.4000,20.4000,0.16594,0.166459,0.166459,0.0000,0.0145714,0.0145714,0.0000,2.53888,2.53888,0.0000,0.056596,0.056596,45.0000,44.8597,0.16594,0.166459,0.166459,0.0000,20.4000,0.0000,20.4000,20.4000
9665,0.0000,0.0000,0.0000,0.104968,0.104968,0.104968,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.104968,0.104968,0.104968,0.0000,0.0000,0.0000,0.0000,0.0000
9667,0.0000,,0.0000,0.105619,,0.105619,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.105619,,0.105619,0.0000,,0.0000,,0.0000
9668,6.6,36.0000,42.6000,0.00881378,0.00886112,0.00886112,0.00471429,0.0257143,0.0257143,0.043593,0.23778,0.281373,0.000969515,0.00531667,0.00628618,44.9637,44.7235,0.00881378,0.00886112,0.00886112,6.6,36.0000,6.6,36.0000,42.6000
9670,36.0000,6.6,42.6000,0.807946,0.80363,0.807946,0.0257143,0.00471429,0.0257143,21.6805,3.97476,25.6553,0.484768,0.0883993,0.573167,44.7235,44.9637,0.807946,0.80363,0.807946,36.0000,6.6,36.0000,6.6,42.6000
9672,0.0000,,0.0000,0.106103,,0.106103,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.106103,,0.106103,0.0000,,0.0000,,0.0000
9673,0.0000,0.0000,0.0000,0.242968,0.242968,0.242968,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.242968,0.242968,0.242968,0.0000,0.0000,0.0000,0.0000,0.0000
9675,289.3847,47.4000,336.7847,0.124466,0.116734,0.124466,0.206703,0.0338571,0.206703,25.1198,4.11451,29.2343,0.600308,0.09222,0.692528,41.8448,44.6163,0.124466,0.116734,0.124466,289.3847,47.4000,289.3847,47.4000,336.7847
9677,0.0000,0.0000,0.0000,0.074088,0.074088,0.074088,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.074088,0.074088,0.074088,0.0000,0.0000,0.0000,0.0000,0.0000
9679,63.5942,4.2,67.7942,0.0401818,0.0397146,0.0401818,0.0454244,0.003,0.0454244,1.89333,0.125042,2.01837,0.0425888,0.00278002,0.0453689,44.4559,44.9789,0.0401818,0.0397146,0.0401818,63.5942,4.2,63.5942,4.2,67.7942
9680,12.0000,188.9892,200.9892,0.0219202,0.0228736,0.0228736,0.00857143,0.134992,0.134992,0.196956,3.10188,3.29884,0.00438404,0.0720478,0.0764318,44.9257,43.0531,0.0219202,0.0228736,0.0228736,12.0000,188.9892,12.0000,188.9892,200.9892
9682,188.9892,12.0000,200.9892,0.0854977,0.081934,0.0854977,0.134992,0.00857143,0.134992,11.5943,0.736188,12.3305,0.269302,0.0163868,0.285689,43.0531,44.9257,0.0854977,0.081934,0.0854977,188.9892,12.0000,188.9892,12.0000,200.9892
9684,0.0000,0.0000,0.0000,0.25852,0.25852,0.25852,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.25852,0.25852,0.25852,0.0000,0.0000,0.0000,0.0000,0.0000
9686,6.6,159.1345,165.7345,0.106581,0.110413,0.110413,0.00471429,0.113668,0.113668,0.527149,12.7102,13.2374,0.0117239,0.292841,0.304565,44.9637,43.4032,0.106581,0.110413,0.110413,6.6,159.1345,6.6,159.1345,165.7345
9688,159.1345,6.6,165.7345,0.119488,0.115341,0.119488,0.113668,0.00471429,0.113668,13.7550,0.570478,14.3254,0.316911,0.0126875,0.329599,43.4032,44.9637,0.119488,0.115341,0.119488,159.1345,6.6,159.1345,6.6,165.7345
9690,429.8664,,429.8664,0.0795571,,0.0795571,0.107467,,0.107467,35.8169,,35.8169,0.569982,,0.569982,62.8386,,0.0795571,,0.0795571,429.8664,,429.8664,,429.8664
9692,0.0000,0.0000,0.0000,0.125813,0.125813,0.125813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.125813,0.125813,0.125813,0.0000,0.0000,0.0000,0.0000,0.0000
9694,165.8592,,165.8592,0.0324633,,0.0324633,0.0414648,,0.0414648,5.76975,,5.76975,0.089739,,0.089739,64.2947,,0.0324633,,0.0324633,165.8592,,165.8592,,165.8592
9695,3,,3,0.0764906,,0.0764906,0.00214286,,0.00214286,0.17205,,0.17205,0.00382453,,0.00382453,44.9859,,0.0764906,,0.0764906,3,,3,,3
9696,0.0000,,0.0000,0.0281963,,0.0281963,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,65.0000,,0.0281963,,0.0281963,0.0000,,0.0000,,0.0000
9697,369.0000,,369.0000,0.0226118,,0.0226118,0.263571,,0.263571,5.68408,,5.68408,0.139062,,0.139062,40.8743,,0.0226118,,0.0226118,369.0000,,369.0000,,369.0000
9698,223.2228,241.7146,464.9374,0.115568,0.116174,0.116174,0.159445,0.172653,0.172653,18.3355,19.8544,38.1900,0.429956,0.468015,0.897971,42.6451,42.4226,0.115568,0.116174,0.116174,223.2228,241.7146,223.2228,241.7146,464.9374
9700,719.2037,193.5615,912.7652,0.144127,0.123148,0.144127,0.513717,0.138258,0.513717,63.4726,17.0826,80.5552,1.72761,0.397279,2.12489,36.7400,42.9990,0.144127,0.123148,0.144127,719.2037,193.5615,719.2037,193.5615,912.7652
9702,30.0000,90.6000,120.6000,0.134632,0.136474,0.136474,0.0214286,0.0647143,0.0647143,3.01425,9.10303,12.1173,0.0673161,0.206075,0.273391,44.7776,44.1733,0.134632,0.136474,0.136474,30.0000,90.6000,30.0000,90.6000,120.6000
9704,90.6000,30.0000,120.6000,0.185695,0.18319,0.185695,0.0647143,0.0214286,0.0647143,12.3862,4.10139,16.4876,0.2804,0.0915948,0.371995,44.1733,44.7776,0.185695,0.18319,0.185695,90.6000,30.0000,90.6000,30.0000,120.6000
9706,30.0000,90.6000,120.6000,0.0918889,0.0931458,0.0931458,0.0214286,0.0647143,0.0647143,2.05728,6.21299,8.27027,0.0459444,0.14065,0.186595,44.7776,44.1733,0.0918889,0.0931458,0.0931458,30.0000,90.6000,30.0000,90.6000,120.6000
9708,63.3213,399.3877,462.7090,0.10305,0.113111,0.113111,0.0452295,0.285277,0.285277,4.83509,30.4964,35.3315,0.108755,0.752918,0.861672,44.4587,40.5044,0.10305,0.113111,0.113111,63.3213,399.3877,63.3213,399.3877,462.7090
9710,63.3213,399.3877,462.7090,0.102751,0.112782,0.112782,0.0452295,0.285277,0.285277,4.82103,30.4078,35.2288,0.108438,0.750729,0.859167,44.4587,40.5044,0.102751,0.112782,0.112782,63.3213,399.3877,63.3213,399.3877,462.7090
9712,63.3213,399.3877,462.7090,0.0290994,0.0319403,0.0319403,0.0452295,0.285277,0.285277,1.36533,8.6116,9.97693,0.0307102,0.212609,0.243319,44.4587,40.5044,0.0290994,0.0319403,0.0319403,63.3213,399.3877,63.3213,399.3877,462.7090
9714,63.3213,399.3877,462.7090,0.0736486,0.0808387,0.0808387,0.0452295,0.285277,0.285277,3.45557,21.7954,25.2510,0.0777254,0.5381,0.615825,44.4587,40.5044,0.0736486,0.0808387,0.0808387,63.3213,399.3877,63.3213,399.3877,462.7090
9716,69.3213,421.4853,490.8066,0.253236,0.279427,0.279427,0.0495152,0.301061,0.301061,12.9897,78.9796,91.9693,0.292578,1.96291,2.25549,44.3974,40.2360,0.253236,0.279427,0.279427,69.3213,421.4853,69.3213,421.4853,490.8066
9718,69.3213,421.4853,490.8066,0.170326,0.187942,0.187942,0.0495152,0.301061,0.301061,8.73684,53.1215,61.8583,0.196787,1.32025,1.51703,44.3974,40.2360,0.170326,0.187942,0.187942,69.3213,421.4853,69.3213,421.4853,490.8066
9720,40.2000,76.2000,116.4000,0.241909,0.243866,0.243866,0.0287143,0.0544286,0.0544286,7.24243,13.7282,20.9706,0.162079,0.309709,0.471788,44.6846,44.3261,0.241909,0.243866,0.243866,40.2000,76.2000,40.2000,76.2000,116.4000
9722,0.0000,0.0000,0.0000,0.101143,0.101143,0.101143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.101143,0.101143,0.101143,0.0000,0.0000,0.0000,0.0000,0.0000
9724,40.2000,76.2000,116.4000,0.0240271,0.0242214,0.0242214,0.0287143,0.0544286,0.0544286,0.719339,1.36352,2.08286,0.0160981,0.0307612,0.0468593,44.6846,44.3261,0.0240271,0.0242214,0.0242214,40.2000,76.2000,40.2000,76.2000,116.4000
9726,1.2,365.5908,366.7908,0.10419,0.114578,0.114578,0.000857143,0.261136,0.261136,0.0937608,28.5651,28.6588,0.00208379,0.698142,0.700226,44.9953,40.9158,0.10419,0.114578,0.114578,1.2,365.5908,1.2,365.5908,366.7908
9728,135.3867,32.4000,167.7867,0.110539,0.107873,0.110539,0.0967048,0.0231429,0.0967048,10.8940,2.6071,13.5011,0.249426,0.0582512,0.307677,43.6764,44.7561,0.110539,0.107873,0.110539,135.3867,32.4000,135.3867,32.4000,167.7867
9730,135.3867,32.4000,167.7867,0.105657,0.103108,0.105657,0.0967048,0.0231429,0.0967048,10.4129,2.49195,12.9048,0.238409,0.0556784,0.294088,43.6764,44.7561,0.105657,0.103108,0.105657,135.3867,32.4000,135.3867,32.4000,167.7867
9732,135.3867,32.4000,167.7867,0.110396,0.107733,0.110396,0.0967048,0.0231429,0.0967048,10.8799,2.60373,13.4837,0.249104,0.0581759,0.307279,43.6764,44.7561,0.110396,0.107733,0.110396,135.3867,32.4000,135.3867,32.4000,167.7867
9734,135.3867,145.6266,281.0133,0.162158,0.162594,0.162594,0.0967048,0.104019,0.104019,15.9812,17.1899,33.1711,0.3659,0.394633,0.760532,43.6764,43.5593,0.162158,0.162594,0.162594,135.3867,145.6266,135.3867,145.6266,281.0133
9736,0.0000,113.2266,113.2266,0.0137947,0.014132,0.014132,0.0000,0.0808761,0.0808761,0.0000,1.17144,1.17144,0.0000,0.0266686,0.0266686,45.0000,43.9258,0.0137947,0.014132,0.014132,0.0000,113.2266,0.0000,113.2266,113.2266
9738,823.7605,,823.7605,0.0858659,,0.0858659,0.20594,,0.20594,71.2767,,71.2767,1.17888,,1.17888,60.4612,,0.0858659,,0.0858659,823.7605,,823.7605,,823.7605
9739,179.5345,102.3771,281.9116,0.0764793,0.0749497,0.0764793,0.128239,0.0731265,0.128239,9.87799,5.63279,15.5108,0.228845,0.127886,0.35673,43.1646,44.0455,0.0764793,0.0749497,0.0764793,179.5345,102.3771,179.5345,102.3771,281.9116
9741,698.3605,,698.3605,0.0893838,,0.0893838,0.17459,,0.17459,63.7016,,63.7016,1.04037,,1.04037,61.2299,,0.0893838,,0.0893838,698.3605,,698.3605,,698.3605
9742,0.0000,0.0000,0.0000,0.0750067,0.0750067,0.0750067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.0750067,0.0750067,0.0750067,0.0000,0.0000,0.0000,0.0000,0.0000
9744,0.0000,0.0000,0.0000,0.0981333,0.0981333,0.0981333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.0981333,0.0981333,0.0981333,0.0000,0.0000,0.0000,0.0000,0.0000
9746,179.5345,102.3771,281.9116,0.122429,0.119981,0.122429,0.128239,0.0731265,0.128239,15.8129,9.01707,24.8299,0.366338,0.204721,0.57106,43.1646,44.0455,0.122429,0.119981,0.122429,179.5345,102.3771,179.5345,102.3771,281.9116
9748,0.0000,0.0000,0.0000,0.13634,0.13634,0.13634,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.13634,0.13634,0.13634,0.0000,0.0000,0.0000,0.0000,0.0000
9750,54.4524,16.2000,70.6524,0.0247273,0.0245367,0.0247273,0.0388946,0.0115714,0.0388946,0.999691,0.297416,1.29711,0.022441,0.00662491,0.029066,44.5475,44.8935,0.0247273,0.0245367,0.0247273,54.4524,16.2000,54.4524,16.2000,70.6524
9752,0.0000,0.0000,0.0000,0.106019,0.106019,0.106019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.106019,0.106019,0.106019,0.0000,0.0000,0.0000,0.0000,0.0000
9754,0.6,9.6,10.2000,0.105707,0.105836,0.105836,0.000428571,0.00685714,0.00685714,0.0475662,0.761059,0.808625,0.00105707,0.0169338,0.0179909,44.9980,44.9431,0.105707,0.105836,0.105836,0.6,9.6,0.6,9.6,10.2000
9756,9.6,0.6,10.2000,0.105838,0.105709,0.105838,0.00685714,0.000428571,0.00685714,0.761069,0.0475668,0.808636,0.016934,0.00105709,0.0179911,44.9431,44.9980,0.105838,0.105709,0.105838,9.6,0.6,9.6,0.6,10.2000
9758,48.0000,36.6000,84.6000,0.106722,0.106466,0.106722,0.0342857,0.0261429,0.0342857,3.80875,2.90417,6.71293,0.085378,0.0649442,0.150322,44.6105,44.7180,0.106722,0.106466,0.106722,48.0000,36.6000,48.0000,36.6000,84.6000
9760,36.6000,48.0000,84.6000,0.106153,0.106409,0.106409,0.0261429,0.0342857,0.0342857,2.89565,3.79757,6.69321,0.0647535,0.0851273,0.149881,44.7180,44.6105,0.106153,0.106409,0.106409,36.6000,48.0000,36.6000,48.0000,84.6000
9762,136.8905,150.4769,287.3674,0.0406773,0.040823,0.040823,0.0977789,0.107484,0.107484,4.05182,4.45397,8.50579,0.0928055,0.102382,0.195188,43.6593,43.5034,0.0406773,0.040823,0.040823,136.8905,150.4769,136.8905,150.4769,287.3674
9764,150.4769,136.8905,287.3674,0.0577444,0.0575383,0.0577444,0.107484,0.0977789,0.107484,6.30017,5.73133,12.0315,0.14482,0.131274,0.276094,43.5034,43.6593,0.0577444,0.0575383,0.0577444,150.4769,136.8905,150.4769,136.8905,287.3674
9766,136.8905,150.4769,287.3674,0.0679773,0.0682209,0.0682209,0.0977789,0.107484,0.107484,6.77115,7.44319,14.2143,0.155091,0.171094,0.326185,43.6593,43.5034,0.0679773,0.0682209,0.0682209,136.8905,150.4769,136.8905,150.4769,287.3674
9768,136.8905,150.4769,287.3674,0.0490411,0.0492168,0.0492168,0.0977789,0.107484,0.107484,4.88494,5.36977,10.2547,0.111888,0.123433,0.235321,43.6593,43.5034,0.0490411,0.0492168,0.0492168,136.8905,150.4769,136.8905,150.4769,287.3674
9770,138.0905,168.4769,306.5674,0.0382183,0.0385284,0.0385284,0.0986361,0.120341,0.120341,3.83905,4.68383,8.52288,0.0879597,0.108186,0.196145,43.6456,43.2943,0.0382183,0.0385284,0.0385284,138.0905,168.4769,138.0905,168.4769,306.5674
9772,18.0000,1.2,19.2000,0.111922,0.111633,0.111922,0.0128571,0.000857143,0.0128571,1.50689,0.100459,1.60735,0.0335765,0.00223266,0.0358092,44.8792,44.9953,0.111922,0.111633,0.111922,18.0000,1.2,18.0000,1.2,19.2000
9774,641.1358,87.6000,728.7358,0.0548025,0.0466503,0.0548025,0.457954,0.0625714,0.457954,22.0358,3.01081,25.0467,0.585597,0.0681095,0.653707,37.6297,44.2055,0.0548025,0.0466503,0.0548025,641.1358,87.6000,641.1358,87.6000,728.7358
9776,87.6000,641.1358,728.7358,0.0370013,0.0434673,0.0434673,0.0625714,0.457954,0.457954,2.38806,17.4780,19.8661,0.0540219,0.464474,0.518496,44.2055,37.6297,0.0370013,0.0434673,0.0434673,87.6000,641.1358,87.6000,641.1358,728.7358
9778,27.6000,28.2000,55.8000,0.106455,0.106467,0.106467,0.0197143,0.0201429,0.0201429,2.19376,2.24145,4.43521,0.0489693,0.0500397,0.099009,44.7986,44.7934,0.106455,0.106467,0.106467,27.6000,28.2000,27.6000,28.2000,55.8000
9780,28.2000,27.6000,55.8000,0.106153,0.10614,0.106153,0.0201429,0.0197143,0.0201429,2.23482,2.18727,4.42209,0.0498918,0.0488245,0.0987163,44.7934,44.7986,0.106153,0.10614,0.106153,28.2000,27.6000,28.2000,27.6000,55.8000
9782,1655.8030,,1655.8030,0.221298,,0.221298,0.413951,,0.413951,338.2706,,338.2706,6.1071,,6.1071,55.3897,,0.221298,,0.221298,1655.8030,,1655.8030,,1655.8030
9783,207.9026,252.0490,459.9516,0.0966929,0.0979058,0.0979058,0.148502,0.180035,0.180035,14.3494,17.3964,31.7459,0.335045,0.411284,0.746329,42.8284,42.2978,0.0966929,0.0979058,0.0979058,207.9026,252.0490,207.9026,252.0490,459.9516
9785,67.8000,0.0000,67.8000,0.118997,0.117445,0.118997,0.0484286,0.0000,0.0484286,5.9721,0.0000,5.9721,0.134467,0.0000,0.134467,44.4130,45.0000,0.118997,0.117445,0.118997,67.8000,0.0000,67.8000,0.0000,67.8000
9787,302.4131,,302.4131,0.146367,,0.146367,0.216009,,0.216009,30.7527,,30.7527,0.737719,,0.737719,41.6862,,0.146367,,0.146367,302.4131,,302.4131,,302.4131
